2020-11-19 01:02:26,486.1104.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,487.1102.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,488.1101.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,489.1100.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,490.1097.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,491.1095.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,492.1093.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,493.1091.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,494.1090.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,495.1089.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,496.1087.730.None.None.Move.clicking – main.py
2020-11-19 01:02:26,497.1085.729.None.None.Move.clicking – main.py
2020-11-19 01:02:26,498.1083.729.None.None.Move.clicking – main.py
2020-11-19 01:02:26,499.1079.729.None.None.Move.clicking – main.py
2020-11-19 01:02:26,500.1078.729.None.None.Move.clicking – main.py
2020-11-19 01:02:26,501.1076.729.None.None.Move.clicking – main.py
2020-11-19 01:02:26,502.1073.728.None.None.Move.clicking – main.py
2020-11-19 01:02:26,503.1073.728.None.None.Move.clicking – main.py
2020-11-19 01:02:26,504.1069.728.None.None.Move.clicking – main.py
2020-11-19 01:02:26,505.1067.728.None.None.Move.clicking – main.py
2020-11-19 01:02:26,506.1066.728.None.None.Move.clicking – main.py
2020-11-19 01:02:26,507.1063.728.None.None.Move.clicking – main.py
2020-11-19 01:02:26,508.1060.727.None.None.Move.clicking – main.py
2020-11-19 01:02:26,509.1059.727.None.None.Move.clicking – main.py
2020-11-19 01:02:26,510.1056.727.None.None.Move.clicking – main.py
2020-11-19 01:02:26,511.1052.727.None.None.Move.clicking – main.py
2020-11-19 01:02:26,512.1050.727.None.None.Move.clicking – main.py
2020-11-19 01:02:26,513.1049.726.None.None.Move.clicking – main.py
2020-11-19 01:02:26,514.1046.726.None.None.Move.clicking – main.py
2020-11-19 01:02:26,515.1043.726.None.None.Move.clicking – main.py
2020-11-19 01:02:26,516.1042.726.None.None.Move.clicking – main.py
2020-11-19 01:02:26,517.1039.726.None.None.Move.clicking – main.py
2020-11-19 01:02:26,518.1035.725.None.None.Move.clicking – main.py
2020-11-19 01:02:26,519.1032.725.None.None.Move.clicking – main.py
2020-11-19 01:02:26,520.1032.725.None.None.Move.clicking – main.py
2020-11-19 01:02:26,521.1028.725.None.None.Move.clicking – main.py
2020-11-19 01:02:26,522.1025.725.None.None.Move.clicking – main.py
2020-11-19 01:02:26,523.1021.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,524.1018.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,525.1017.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,526.1014.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,527.1010.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,528.1008.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,529.1007.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,530.1004.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,531.1000.724.None.None.Move.clicking – main.py
2020-11-19 01:02:26,532.996.723.None.None.Move.clicking – main.py
2020-11-19 01:02:26,533.992.723.None.None.Move.clicking – main.py
2020-11-19 01:02:26,534.990.723.None.None.Move.clicking – main.py
2020-11-19 01:02:26,535.987.723.None.None.Move.clicking – main.py
2020-11-19 01:02:26,536.985.723.None.None.Move.clicking – main.py
2020-11-19 01:02:26,537.982.722.None.None.Move.clicking – main.py
2020-11-19 01:02:26,538.978.722.None.None.Move.clicking – main.py
2020-11-19 01:02:26,539.975.722.None.None.Move.clicking – main.py
2020-11-19 01:02:26,540.974.722.None.None.Move.clicking – main.py
2020-11-19 01:02:26,541.971.722.None.None.Move.clicking – main.py
2020-11-19 01:02:26,542.967.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,543.964.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,544.961.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,545.960.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,546.957.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,547.953.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,548.952.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,549.951.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,550.948.721.None.None.Move.clicking – main.py
2020-11-19 01:02:26,551.944.720.None.None.Move.clicking – main.py
2020-11-19 01:02:26,552.941.720.None.None.Move.clicking – main.py
